   2.0000000e+00   9.4400000e+02   7.1037600e+02   8.7916000e+02   6.2000000e+01   8.0000000e+00   2.5100000e+02
   1.0000000e+00   9.4500000e+02   6.0324200e+02   9.3385900e+02   4.3000000e+01   4.0000000e+00   1.3400000e+02
   1.0000000e+00   9.4600000e+02   5.9415700e+02   9.3650900e+02   4.8000000e+01   4.0000000e+00   1.3200000e+02
   1.0000000e+00   9.4700000e+02   6.0097100e+02   9.4597200e+02   4.8000000e+01   4.0000000e+00   1.3300000e+02
   1.0000000e+00   9.4800000e+02   6.1346400e+02   9.6754900e+02   4.8000000e+01   4.0000000e+00   2.7800000e+02
   1.0000000e+00   9.4900000e+02   6.1724900e+02   9.7587700e+02   4.8000000e+01   4.0000000e+00   2.7900000e+02
   1.0000000e+00   9.5000000e+02   5.8582800e+02   9.4180800e+02   5.1000000e+01   4.0000000e+00   1.3200000e+02
   1.0000000e+00   9.5100000e+02   5.9642800e+02   9.2969500e+02   5.1000000e+01   4.0000000e+00   1.3100000e+02
   1.0000000e+00   9.5200000e+02   5.9605000e+02   9.3007400e+02   5.3000000e+01   4.0000000e+00   1.3100000e+02
   1.0000000e+00   9.5300000e+02   5.5819300e+02   8.6761500e+02   5.8000000e+01   4.0000000e+00   2.2000000e+01
   1.0000000e+00   9.5400000e+02   4.5333100e+02   8.8767700e+02   5.7000000e+01   8.0000000e+00   1.2900000e+02
   1.0000000e+00   9.5500000e+02   5.2147300e+02   8.7783500e+02   6.5000000e+01   8.0000000e+00   1.2000000e+02
   1.0000000e+00   9.5600000e+02   5.1655100e+02   8.8427000e+02   6.7000000e+01   8.0000000e+00   1.2000000e+02
   4.0000000e+00   9.5700000e+02   4.4632700e+02   5.6289000e+02   7.0000000e+00   1.0000000e+00   4.0300000e+03
   4.0000000e+00   9.5800000e+02   4.3345600e+02   5.6478200e+02   7.0000000e+00   1.0000000e+00   4.0300000e+03
   4.0000000e+00   9.5900000e+02   4.2437100e+02   5.8484500e+02   1.0000000e+01   1.0000000e+00   4.0300000e+03
   4.0000000e+00   9.6000000e+02   4.2323500e+02   5.8446600e+02   1.3000000e+01   1.0000000e+00   4.0300000e+03
   4.0000000e+00   9.6100000e+02   4.5617000e+02   6.4654700e+02   8.0000000e+00   1.0000000e+00   4.0350000e+03
   4.0000000e+00   9.6200000e+02   4.6563400e+02   6.2989100e+02   1.4000000e+01   1.0000000e+00   4.0350000e+03
   4.0000000e+00   9.6300000e+02   4.4746300e+02   6.4768300e+02   1.8000000e+01   1.0000000e+00   4.0350000e+03
   4.0000000e+00   9.6400000e+02   4.6601300e+02   6.4616800e+02   2.3000000e+01   1.0000000e+00   4.0350000e+03
   4.0000000e+00   9.6500000e+02   4.3042800e+02   6.2686300e+02   3.1000000e+01   1.0000000e+00   4.0620000e+03
   4.0000000e+00   9.6600000e+02   4.3269900e+02   6.0831400e+02   3.1000000e+01   1.0000000e+00   4.0620000e+03
   4.0000000e+00   9.6700000e+02   4.4443500e+02   6.0490800e+02   3.1000000e+01   1.0000000e+00   4.0620000e+03
   4.0000000e+00   9.6800000e+02   4.4292000e+02   6.0263600e+02   3.5000000e+01   1.0000000e+00   4.0630000e+03
   4.0000000e+00   9.6900000e+02   4.8948400e+02   6.3178400e+02   8.0000000e+00   1.0000000e+00   4.0380000e+03
   4.0000000e+00   9.7000000e+02   4.9970500e+02   6.3216200e+02   8.0000000e+00   1.0000000e+00   4.0380000e+03
   4.0000000e+00   9.7100000e+02   4.8039800e+02   6.2875600e+02   8.0000000e+00   1.0000000e+00   4.0410000e+03
   4.0000000e+00   9.7200000e+02   4.8607700e+02   6.3708300e+02   1.3000000e+01   1.0000000e+00   4.0410000e+03
   4.0000000e+00   9.7300000e+02   4.6828400e+02   6.1777800e+02   8.0000000e+00   1.0000000e+00   4.0440000e+03
   4.0000000e+00   9.7400000e+02   4.6790600e+02   6.1739900e+02   1.3000000e+01   1.0000000e+00   4.0440000e+03
   4.0000000e+00   9.7500000e+02   4.8039800e+02   5.9317300e+02   1.3000000e+01   1.0000000e+00   4.0440000e+03
   4.0000000e+00   9.7600000e+02   4.6525600e+02   6.0225800e+02   1.6000000e+01   1.0000000e+00   4.0440000e+03
   4.0000000e+00   9.7700000e+02   5.1674000e+02   6.0907100e+02   1.2000000e+01   1.0000000e+00   4.0430000e+03
   4.0000000e+00   9.7800000e+02   5.2658300e+02   5.9885100e+02   1.2000000e+01   1.0000000e+00   4.0430000e+03
   4.0000000e+00   9.7900000e+02   5.1446900e+02   6.1891300e+02   1.6000000e+01   1.0000000e+00   4.0430000e+03
   4.0000000e+00   9.8000000e+02   5.0954800e+02   6.0642200e+02   1.9000000e+01   1.0000000e+00   4.0430000e+03
   4.0000000e+00   9.8100000e+02   4.5579200e+02   5.4661200e+02   9.0000000e+00   1.0000000e+00   4.0530000e+03
   4.0000000e+00   9.8200000e+02   4.6601300e+02   5.7727400e+02   9.0000000e+00   1.0000000e+00   4.0530000e+03
   4.0000000e+00   9.8300000e+02   4.5200600e+02   5.6213200e+02   1.5000000e+01   1.0000000e+00   4.0530000e+03
   6.0000000e+00   1.0690000e+03   5.3926500e+02   3.8156900e+02   7.0000000e+00   1.0000000e+00   3.0010000e+03
   6.0000000e+00   1.0700000e+03   5.5507000e+02   3.6822500e+02   1.2000000e+01   1.0000000e+00   3.0010000e+03
