   1.0000000e+00   2.2709025e+03   1.0725344e+03   1.1200000e+02
   2.0000000e+00   2.2349393e+03   1.0869196e+03   1.1200000e+02
   3.0000000e+00   2.1929822e+03   1.1061000e+03   1.1200000e+02
   4.0000000e+00   2.1558202e+03   1.1228828e+03   1.1200000e+02
   5.0000000e+00   2.1342423e+03   1.1204853e+03   1.1400000e+02
   6.0000000e+00   2.1054718e+03   1.1204853e+03   1.1700000e+02
   7.0000000e+00   2.0755025e+03   1.1084976e+03   1.2000000e+02
   8.0000000e+00   2.0479307e+03   1.0965098e+03   1.2200000e+02
   9.0000000e+00   2.0227564e+03   1.0899166e+03   1.2400000e+02
   1.0000000e+01   2.0047748e+03   1.0791276e+03   1.2600000e+02
   1.1000000e+01   1.9766037e+03   1.0773294e+03   1.2900000e+02
   1.2000000e+01   1.9484325e+03   1.0767301e+03   1.3200000e+02
   1.3000000e+01   1.9172644e+03   1.0785282e+03   1.3500000e+02
   1.4000000e+01   1.8825000e+03   1.0767301e+03   1.3600000e+02
   1.5000000e+01   1.8441393e+03   1.0773294e+03   1.3600000e+02
   1.6000000e+01   1.8009834e+03   1.0827239e+03   1.3600000e+02
   1.7000000e+01   1.7518337e+03   1.0899166e+03   1.3600000e+02
   1.8000000e+01   1.7230280e+03   1.0965152e+03   1.3600000e+02
   1.9000000e+01   1.6867170e+03   1.1030631e+03   1.3600000e+02
   2.0000000e+01   1.6480249e+03   1.1108015e+03   1.3600000e+02
   2.1000000e+01   1.6325480e+03   1.1179447e+03   1.3800000e+02
   2.2000000e+01   1.5992133e+03   1.1310405e+03   1.3800000e+02
   2.3000000e+01   1.5724265e+03   1.1477078e+03   1.3800000e+02
   2.4000000e+01   1.5325439e+03   1.1602083e+03   1.3800000e+02
   2.5000000e+01   1.4992092e+03   1.1649704e+03   1.3800000e+02
   2.6000000e+01   1.4664697e+03   1.1649704e+03   1.3800000e+02
   2.7000000e+01   1.4349208e+03   1.1750899e+03   1.3800000e+02
   2.8000000e+01   1.4134913e+03   1.1780662e+03   1.3700000e+02
   2.9000000e+01   1.3819424e+03   1.1965194e+03   1.3600000e+02
   3.0000000e+01   1.3569413e+03   1.2066389e+03   1.3500000e+02
   3.1000000e+01   1.3372976e+03   1.2185441e+03   1.3200000e+02
   3.2000000e+01   1.3218208e+03   1.2239015e+03   1.2900000e+02
   3.3000000e+01   1.2986056e+03   1.2292588e+03   1.2500000e+02
   3.4000000e+01   1.2908671e+03   1.2447357e+03   1.2400000e+02
   3.5000000e+01   1.2765808e+03   1.2685462e+03   1.2400000e+02
   3.6000000e+01   1.2527703e+03   1.2840230e+03   1.2400000e+02
   3.7000000e+01   1.2277693e+03   1.2989046e+03   1.2400000e+02
   3.8000000e+01   1.2164593e+03   1.3167625e+03   1.2100000e+02
   3.9000000e+01   1.1968156e+03   1.3489067e+03   1.1700000e+02
   4.0000000e+01   1.1878867e+03   1.3691456e+03   1.1400000e+02
   4.1000000e+01   1.1795530e+03   1.3935514e+03   1.1200000e+02
   4.2000000e+01   1.1664572e+03   1.4173619e+03   1.1000000e+02
   4.3000000e+01   1.1456230e+03   1.4334340e+03   1.1000000e+02
   4.4000000e+01   1.1265746e+03   1.4489108e+03   1.0800000e+02
   4.5000000e+01   1.1116930e+03   1.4685545e+03   1.0800000e+02
   4.6000000e+01   1.1033593e+03   1.4876029e+03   1.0500000e+02
   4.7000000e+01   1.0890730e+03   1.5042703e+03   1.0500000e+02
   4.8000000e+01   1.0712151e+03   1.5072466e+03   1.0200000e+02
   4.9000000e+01   1.0539525e+03   1.5126040e+03   9.9000000e+01
   5.0000000e+01   1.0343088e+03   1.5197471e+03   9.6000000e+01
   5.1000000e+01   1.0182367e+03   1.5274856e+03   9.4000000e+01
   5.2000000e+01   1.0069267e+03   1.5429624e+03   9.2000000e+01
   5.3000000e+01   9.9085464e+02   1.5602250e+03   9.2000000e+01
   5.4000000e+01   9.7894938e+02   1.5733208e+03   9.2000000e+01
   5.5000000e+01   9.7537780e+02   1.5828450e+03   9.2000000e+01
   5.6000000e+01   9.6168675e+02   1.5846308e+03   9.2000000e+01
   5.7000000e+01   9.4025729e+02   1.5792734e+03   9.2000000e+01
   5.8000000e+01   9.2537572e+02   1.5745113e+03   9.1000000e+01
   5.9000000e+01   9.1882782e+02   1.5739161e+03   8.8000000e+01
   6.0000000e+01   9.1882782e+02   1.5560582e+03   8.8000000e+01
   6.1000000e+01   9.2001835e+02   1.5376050e+03   8.8000000e+01
   6.2000000e+01   9.2656624e+02   1.5239140e+03   8.3000000e+01
   6.3000000e+01   9.4025729e+02   1.5155803e+03   8.3000000e+01
   6.4000000e+01   9.4918623e+02   1.5254021e+03   8.0000000e+01
   6.5000000e+01   9.4978150e+02   1.5322477e+03   7.3000000e+01
   6.6000000e+01   9.7418727e+02   1.5379027e+03   7.3000000e+01
   6.7000000e+01   9.1406572e+02   1.5289737e+03   7.3000000e+01
   6.8000000e+01   9.2478045e+02   1.5233187e+03   9.3000000e+01
   6.9000000e+01   9.4055492e+02   1.5188542e+03   1.0100000e+02
   7.0000000e+01   9.0781546e+02   1.5221282e+03   8.8000000e+01
   7.1000000e+01   8.9085047e+02   1.5057585e+03   8.8000000e+01
   7.2000000e+01   8.8192152e+02   1.5024845e+03   8.8000000e+01
   7.3000000e+01   8.8132626e+02   1.5012940e+03   9.1000000e+01
   7.4000000e+01   8.8370731e+02   1.5096277e+03   8.0000000e+01
   7.5000000e+01   9.6466307e+02   1.5114135e+03   8.9000000e+01
   7.6000000e+01   9.1257756e+02   1.5783805e+03   9.0000000e+01
   7.7000000e+01   9.0513678e+02   1.5828450e+03   9.2000000e+01
   7.8000000e+01   8.9650547e+02   1.5858213e+03   9.5000000e+01
   7.9000000e+01   8.8698126e+02   1.5855237e+03   9.7000000e+01
   8.0000000e+01   8.7448074e+02   1.5804640e+03   1.0000000e+02
   8.1000000e+01   8.6971863e+02   1.5816545e+03   1.0300000e+02
   8.2000000e+01   8.7120679e+02   1.5789758e+03   1.0700000e+02
   8.3000000e+01   8.6108732e+02   1.5819521e+03   1.1300000e+02
   8.4000000e+01   8.5483706e+02   1.6069532e+03   1.1500000e+02
   8.5000000e+01   8.4412233e+02   1.6260016e+03   1.1500000e+02
   8.6000000e+01   8.2090708e+02   1.6230252e+03   1.1500000e+02
   8.7000000e+01   8.4590812e+02   1.6373116e+03   1.1800000e+02
   8.8000000e+01   8.4650338e+02   1.6355258e+03   1.2300000e+02
   8.9000000e+01   8.4471759e+02   1.6605268e+03   1.2300000e+02
   9.0000000e+01   8.4471759e+02   1.6325495e+03   1.2800000e+02
   9.1000000e+01   8.5067022e+02   1.6367163e+03   1.3400000e+02
   9.2000000e+01   8.8519547e+02   1.5664753e+03   1.1300000e+02
   9.3000000e+01   9.0007704e+02   1.5355216e+03   1.1300000e+02
   9.4000000e+01   9.1436335e+02   1.5742137e+03   1.1300000e+02
   9.5000000e+01   8.6019443e+02   1.5885000e+03   1.1500000e+02
   9.6000000e+01   8.5483706e+02   1.5658800e+03   1.1500000e+02
   9.7000000e+01   8.4293180e+02   1.5569511e+03   1.1800000e+02
   9.8000000e+01   8.2864549e+02   1.5563558e+03   1.1800000e+02
   9.9000000e+01   8.5245601e+02   1.5337358e+03   1.2200000e+02
