   8.0000000e+00   2.9280000e+03   1.1006230e+03   5.6059220e+02   1.2300000e+02   1.0000000e+00   2.4670000e+03
   8.0000000e+00   2.9290000e+03   1.1051650e+03   5.6892020e+02   1.2000000e+02   1.0000000e+00   2.4670000e+03
   8.0000000e+00   2.9300000e+03   1.0998650e+03   5.8103220e+02   1.1400000e+02   1.0000000e+00   2.4640000e+03
   8.0000000e+00   2.9310000e+03   1.0763950e+03   6.0942120e+02   1.1100000e+02   1.0000000e+00   2.4740000e+03
   8.0000000e+00   2.9320000e+03   1.0710960e+03   6.2645420e+02   1.0300000e+02   1.0000000e+00   2.4730000e+03
   8.0000000e+00   2.9330000e+03   1.0813170e+03   6.0374320e+02   1.0300000e+02   1.0000000e+00   2.4730000e+03
   8.0000000e+00   2.9340000e+03   1.0328620e+03   5.3939520e+02   1.0200000e+02   1.0000000e+00   2.4750000e+03
   8.0000000e+00   2.9350000e+03   1.0400550e+03   5.3901720e+02   1.0200000e+02   1.0000000e+00   2.4750000e+03
   8.0000000e+00   2.9360000e+03   1.1036510e+03   5.2955420e+02   9.9000000e+01   1.0000000e+00   2.4750000e+03
   8.0000000e+00   2.9370000e+03   1.0930520e+03   5.0419320e+02   9.9000000e+01   1.0000000e+00   2.4750000e+03
   8.0000000e+00   2.9380000e+03   1.0718530e+03   5.0646420e+02   9.6000000e+01   1.0000000e+00   2.4780000e+03
   8.0000000e+00   2.9390000e+03   1.1002440e+03   5.2690420e+02   9.1000000e+01   1.0000000e+00   2.4780000e+03
   8.0000000e+00   2.9400000e+03   1.0964590e+03   5.1062820e+02   9.1000000e+01   1.0000000e+00   2.4780000e+03
   8.0000000e+00   2.9410000e+03   1.0718530e+03   5.5983520e+02   9.6000000e+01   1.0000000e+00   2.4760000e+03
   8.0000000e+00   2.9420000e+03   1.0657960e+03   5.1554920e+02   8.9000000e+01   1.0000000e+00   2.4780000e+03
   8.0000000e+00   2.9430000e+03   1.0714740e+03   5.8633120e+02   8.6000000e+01   1.0000000e+00   2.4830000e+03
   8.0000000e+00   2.9440000e+03   1.1066790e+03   5.8898120e+02   8.2000000e+01   1.0000000e+00   2.4830000e+03
   8.0000000e+00   2.9450000e+03   1.0866160e+03   5.7989720e+02   8.2000000e+01   1.0000000e+00   2.4830000e+03
   8.0000000e+00   2.9460000e+03   1.0616320e+03   5.7838320e+02   7.7000000e+01   1.0000000e+00   2.6020000e+03
   8.0000000e+00   2.9470000e+03   1.0574680e+03   5.6589120e+02   7.7000000e+01   1.0000000e+00   2.6020000e+03
   8.0000000e+00   2.9480000e+03   1.0404330e+03   5.4696620e+02   7.0000000e+01   1.0000000e+00   2.4870000e+03
