33	76	239.806	1257.023	94	1	1723
33	77	243.213	1237.717	94	1	1723
35	78	274.253	1276.709	46	1	1833
35	79	260.625	1282.766	49	1	1833
20	80	348.825	1139.858	56	1	1928
20	81	345.419	1133.801	56	1	1928
22	82	465.038	1145.725	61	1	950
19	83	383.651	1049.57	60	1	851
19	84	398.036	1038.592	61	1	851
19	85	430.59	1066.606	68	1	878
19	86	438.918	1066.984	68	1	878
19	87	431.347	1074.555	72	1	878
22	88	497.213	1146.483	68	1	950
22	89	485.479	1149.89	66	1	950
22	90	496.835	1139.29	66	1	950
22	91	495.321	1163.897	66	1	950
22	92	471.851	1145.725	59	1	950
36	93	451.031	855.934	8	1	1959
36	94	448.003	860.099	12	1	1959
36	95	380.623	886.219	21	1	1985
36	96	389.708	890.005	24	1	1985
37	97	538.474	802.935	73	1	2172
37	98	545.667	814.671	73	1	2172
37	99	560.051	812.399	73	1	2172
37	100	544.531	797.257	77	1	2172
22	101	433.24	1134.558	66	1	950
39	102	482.072	936.379	25	1	2299
39	103	448.003	953.983	27	1	2295
38	104	554.184	1001.114	27	1	2256
38	105	558.159	988.053	27	1	2256
39	106	434.944	971.586	37	1	2295
18	107	539.989	1026.099	84	1	837
17	108	697.272	810.317	47	1	778
17	109	698.408	819.403	43	2	778
17	110	710.521	818.646	43	2	778
16	111	1114.992	717.38	142	1	718
16	112	1128.62	774.164	131	1	726
16	113	1130.891	784.764	131	1	726
16	114	1138.462	789.307	131	1	726
1	115	1220.227	681.984	108	1	63
1	116	1206.599	680.848	108	1	63
1	117	1196.946	673.466	108	1	63
16	118	1126.538	790.632	136	1	726
40	119	1346.849	854.042	103	1	2478
40	120	1371.832	881.298	94	1	2478
40	121	1362.747	875.62	94	1	2478
2	122	1264.516	839.277	78	1	675
2	123	1280.415	819.403	78	1	675
41	124	1315.619	742.554	68	1	2622
41	125	1311.833	726.655	68	1	2622
3	126	957.33	963.068	129	1	2920
3	127	969.822	990.325	124	1	2918
7	128	941.999	937.515	50	8	290
4	129	881.243	1073.609	62	1	333
4	130	877.079	1075.502	64	1	333
4	131	874.808	1086.48	64	1	333
4	132	887.678	1093.673	64	1	333
4	133	844.903	1083.452	66	1	333
4	134	855.881	1105.03	66	1	124
4	135	845.282	1100.866	68	1	124
4	136	843.389	1089.13	69	1	124
4	137	932.346	1051.274	71	1	333
4	138	934.618	1059.981	67	1	333
4	139	862.695	999.41	77	1	123
4	140	882.757	996.76	80	1	123
4	141	926.29	1063.009	81	1	142
4	142	938.403	1058.845	81	1	142
4	143	924.018	1055.059	81	1	142
4	144	925.533	1092.159	83	1	138
4	145	908.12	1103.137	85	1	138
4	146	945.974	1101.623	91	1	138
4	147	883.893	1084.587	93	1	138
4	148	936.51	1098.216	94	1	138
4	149	918.34	1092.916	94	1	138
4	150	891.842	1071.338	97	1	138
4	151	923.261	1066.795	84	1	142
42	152	899.981	959.093	75	1	2990
5	153	864.209	954.55	103	1	215
5	154	873.862	947.168	103	1	215
5	155	875.565	938.651	103	1	215
5	156	815.377	912.53	93	1	203
5	157	808.563	886.409	93	1	203
6	158	926.1	774.543	88	1	173
6	159	941.431	774.543	88	1	173
6	160	947.109	762.618	88	1	173
6	161	927.804	773.407	82	1	173
7	162	1010.136	876.755	63	1	285
7	163	987.992	867.67	63	1	285
7	164	1145.843	895.494	50	2	331
7	165	1147.736	886.787	50	2	331
7	166	1179.533	894.359	47	1	331
7	167	1192.025	902.308	47	1	331
7	168	1120.86	902.687	24	1	311
14	169	1246.346	375.347	141	1	648
14	170	1245.778	365.693	141	1	648
14	171	1249.753	358.879	136	1	648
14	172	1268.491	352.065	136	1	648
14	173	1253.727	428.724	138	1	651
43	174	1535.362	429.86	137	1	3042
15	175	1454.733	697.316	141	1	635
15	176	1466.089	685.202	141	1	635
15	177	1443.755	678.009	137	1	635
15	178	1464.575	693.909	137	1	635
15	179	1457.004	682.552	135	1	635
12	180	726.988	984.078	121	1	557
