3	149	436.391	314.303	123	1	1
3	150	429.577	368.533	144	1	1
3	151	480.967	402.036	145	1	1
3	152	476.14	414.528	160	2	1
3	153	473.585	423.33	160	2	1
3	154	479.831	415.948	164	2	1
3	155	384.244	651.32	154	1	1
3	156	389.165	645.263	152	1	1
3	157	378.565	649.428	152	1	1
3	158	392.951	652.456	149	1	1
3	159	378.944	647.913	149	1	1
3	160	511.82	706.969	153	1	1
3	161	541.348	736.876	162	1	1
3	162	528.477	744.826	162	1	1
3	163	526.206	740.283	164	1	1
32	164	1243.019	444.246	73	1	2251
20	165	1250.59	306.448	108	1	1164
26	166	1270.465	486.266	123	1	1576
26	167	1266.017	491.755	123	1	1576
37	168	1049.761	485.131	170	1	2461
37	169	1039.54	485.509	170	1	2465
37	170	1055.44	475.666	165	2	2465
1	171	999.98	897.198	95	1	161
1	172	991.462	900.037	95	1	161
1	173	995.437	913.666	103	1	161
29	174	1170.334	1013.607	50	1	2569
29	175	1186.613	1020.042	50	1	2569
29	176	1172.984	1050.328	57	1	2570
29	177	1182.448	1045.406	57	1	2570
29	178	1182.07	1062.063	57	1	2570
29	179	1145.728	1041.242	62	1	2570
29	180	1154.813	1034.049	62	1	2570
28	181	1263.461	1068.499	54	1	2573
28	182	1263.84	1101.434	54	1	2573
28	183	1259.676	1100.298	63	1	2573
41	184	1044.462	1209.135	135	1	2659
41	185	1043.704	1240.556	135	1	2659
41	186	1044.84	1226.171	140	1	2659
41	187	1007.362	1216.707	160	1	2668
41	188	1021.748	1213.678	160	1	2668
41	189	1048.626	1223.521	156	1	2659
41	190	1031.969	1225.035	156	1	2659
41	191	1030.833	1235.635	152	1	2659
41	192	1022.126	1230.335	152	1	2659
41	193	1022.978	1232.796	151	1	2659
41	194	1034.903	1222.291	150	1	2659
41	195	1040.865	1229.105	145	1	2659
41	196	1034.903	1232.796	145	1	2659
41	197	1059.036	1241.597	139	1	2659
41	198	1059.32	1243.017	149	1	2659
41	199	1045.408	1237.339	149	1	2659
41	200	1048.815	1243.869	149	1	2659
41	201	1061.024	1233.08	147	1	2659
41	202	1038.31	1222.575	146	1	2659
41	203	1013.892	1212.921	150	1	2658
41	204	1015.596	1218.6	150	1	2658
41	205	994.869	1202.132	150	1	2656
41	206	1020.707	1210.934	146	1	2658
41	207	1025.817	1194.75	142	1	2658
41	208	1019.003	1200.712	138	1	2658
41	209	1051.654	1204.687	138	1	2659
41	210	1019.287	1216.328	142	1	2658
41	211	997.141	1191.627	148	1	2658
41	212	1008.498	1183.393	155	1	2656
41	213	995.721	1185.381	155	1	2656
41	214	1017.867	1229.957	140	1	2658
41	215	1015.028	1234.783	140	1	2659
40	216	1033.483	1272.829	118	1	2601
40	217	1025.249	1279.075	118	1	2601
40	218	1004.807	1262.608	118	1	2601
40	219	1009.066	1250.683	118	1	2601
40	220	1014.744	1273.965	123	1	2599
40	221	999.412	1268.57	123	1	2599
40	222	980.673	1265.163	123	1	2599
40	223	980.673	1252.954	123	1	2599
40	224	992.03	1264.879	127	1	2599
40	225	1001.684	1263.743	127	1	2599
40	226	1006.51	1274.532	120	1	2601
3	227	93.884	810.128	3	3	1
3	228	89.341	818.078	3	3	1
3	229	84.42	821.864	3	3	1
3	230	101.834	847.228	10	3	1
3	231	93.127	852.149	10	3	1
3	232	42.778	859.342	26	1	1
3	233	59.813	865.399	26	1	1
3	234	65.492	858.585	24	1	1
3	235	60.192	860.099	22	1	1
3	236	50.728	850.256	30	1	1
3	237	51.485	796.5	60	1	1
3	238	32.178	805.207	57	1	1
3	239	52.621	801.8	57	1	1
3	240	222.596	698.83	131	1	1
3	241	220.325	692.395	131	1	1
47	242	698.074	367.397	49	1	2752
47	243	680.66	355.661	66	2	2725
47	244	677.253	335.976	75	2	2722
47	245	669.303	341.655	75	2	2722
47	246	673.468	340.897	75	2	2722
13	247	663.436	574.283	61	1	694
12	248	725.52	597.375	71	1	675
12	249	722.113	590.561	71	1	675
12	250	707.728	584.125	81	1	677
12	251	705.835	572.011	85	1	677
6	252	727.981	750.41	95	1	361
6	253	721.735	724.289	98	1	361
7	254	684.541	771.42	106	1	322
7	255	686.244	758.36	109	1	322
6	256	777.573	793.282	91	1	352
6	257	785.712	795.743	91	1	352
6	258	794.987	797.068	91	1	352
6	259	796.691	796.5	98	1	352
6	260	835.115	798.393	92	1	346
6	261	838.901	789.118	92	1	346
6	262	828.301	780.979	92	1	346
6	263	842.308	790.822	96	1	346
6	264	838.143	800.664	102	1	346
6	265	835.115	789.307	102	1	346
6	266	826.029	784.954	107	1	346
6	267	822.244	791.579	107	1	346
6	268	838.901	782.115	112	1	346
6	269	858.586	751.072	112	1	348
7	466	728.549	796.405	166	1	304
7	467	727.697	803.503	166	1	304
4	270	885.653	823.189	114	3	454
4	271	877.609	823.378	114	3	454
4	272	876.757	821.107	108	1	454
4	273	898.903	817.132	108	2	454
4	274	893.509	819.119	108	2	454
6	275	825.651	733.374	95	2	344
6	276	822.528	741.892	96	2	344
15	277	784.955	486.077	120	1	2754
15	278	795.176	497.055	120	1	2754
15	279	780.034	485.698	128	1	2754
15	280	781.548	498.57	128	1	2754
15	281	755.048	517.876	123	1	822
15	282	757.698	512.577	127	1	822
15	283	761.863	517.876	130	1	822
15	284	715.11	473.017	154	1	847
15	285	722.681	450.681	154	1	847
15	286	717.381	447.653	154	1	847
15	287	712.46	449.924	154	1	847
15	288	707.16	455.981	154	1	847
15	289	703.753	451.817	154	1	847
15	290	713.595	469.231	146	1	847
15	291	709.81	449.167	146	1	847
15	292	707.538	440.081	146	1	848
15	293	707.538	431.374	146	1	848
15	294	693.532	429.482	146	1	844
15	295	683.31	432.51	146	1	844
15	296	670.06	413.96	146	1	844
15	297	667.032	420.396	146	1	844
15	298	667.032	427.589	139	1	844
16	299	672.71	399.575	139	1	783
16	300	676.307	375.347	128	1	783
16	301	669.493	368.249	128	1	783
16	302	664.95	377.05	134	1	783
16	303	675.739	359.163	134	1	783
16	304	659.555	400.048	134	1	783
16	305	670.628	396.357	141	1	783
16	306	663.246	394.938	141	1	783
15	307	682.269	480.399	142	1	850
15	308	669.209	478.411	142	1	850
15	309	650.186	473.584	142	1	850
15	310	683.405	480.115	137	1	851
15	311	669.493	476.708	133	1	851
15	312	661.827	472.733	133	1	851
16	313	649.05	491.472	118	1	747
16	314	648.198	484.09	118	1	747
16	315	615.547	469.893	118	1	746
16	316	623.781	469.609	114	1	746
16	317	643.656	455.981	113	4	742
16	318	649.334	445.476	118	4	744
16	319	637.125	463.931	116	4	746
16	320	630.311	457.117	106	1	752
47	321	637.693	411.973	96	1	2708
16	322	731.104	432.699	110	1	794
16	323	711.797	427.873	110	1	794
16	324	724.006	435.823	103	1	794
16	325	702.996	440.649	103	1	794
16	326	711.513	427.305	105	1	794
16	327	668.641	427.021	106	1	751
16	328	675.739	356.229	109	1	767
16	329	672.71	348.658	109	1	767
16	330	678.294	348.942	113	1	767
16	331	647.063	361.151	113	1	767
16	332	665.802	301.243	105	1	773
16	333	674.603	298.12	105	1	773
16	334	672.9	304.65	112	1	773
16	335	679.714	314.303	112	1	773
16	336	684.541	320.55	115	1	773
16	337	672.616	323.673	115	1	773
16	338	681.985	312.032	120	1	773
16	339	673.751	327.932	121	1	773
16	340	663.814	373.927	143	1	783
16	341	658.704	375.063	143	1	783
46	342	903.635	562.547	126	1	2792
46	343	875.243	507.655	129	1	2790
46	344	869.943	507.655	129	1	2790
4	345	802.369	629.553	115	1	386
4	346	823.947	631.067	115	1	386
4	347	824.704	628.039	120	1	386
4	348	800.855	642.424	122	1	389
4	349	809.562	639.396	125	1	389
1	350	1020.423	695.045	107	1	135
1	351	1036.322	706.402	107	1	135
3	352	1077.775	778.234	91	1	1
3	353	1068.122	775.963	84	1	1
3	354	1060.456	782.493	84	1	1
3	355	1084.873	782.209	84	1	1
3	356	1096.23	762.902	82	1	1
3	357	1106.452	762.335	82	1	1
3	358	1110.426	738.769	75	1	1
3	359	1101.909	734.794	75	1	1
3	360	1038.026	762.618	86	1	1
3	361	1018.719	770.568	83	1	1
3	362	1017.016	774.543	81	1	1
3	363	1031.496	759.495	77	1	1
45	364	984.648	767.161	58	2	2811
45	365	943.479	747.571	53	1	2820
45	366	932.122	740.189	50	1	2820
2	367	1028.372	863.979	23	1	92
2	368	1038.878	804.639	50	1	61
2	369	1046.26	802.652	50	1	61
2	370	974.048	920.858	56	1	29
1	371	1084.968	870.699	110	1	196
1	372	1085.725	862.749	110	1	196
28	373	1218.412	977.075	81	2	1838
3	374	121.709	907.798	53	2	1
3	375	243.796	490.241	24	1	1
3	376	250.61	475.856	27	1	1
3	377	238.496	486.077	27	1	1
3	378	251.367	467.527	34	1	1
3	379	266.131	485.32	34	1	1
3	380	277.11	480.777	34	1	1
3	381	473.585	561.79	6	1	1
3	382	475.099	571.633	6	1	1
3	383	477.749	549.676	14	1	1
3	384	470.935	577.311	14	1	1
3	385	531.506	614.41	30	1	1
3	386	518.256	619.332	30	1	1
3	387	325.566	454.656	83	1	1
3	388	362.571	342.412	63	1	1
3	389	357.176	346.103	63	1	1
3	390	351.498	350.645	63	1	1
3	391	344.968	343.263	63	1	1
3	392	373.36	353.769	74	1	1
3	393	372.224	321.401	70	1	1
3	394	361.151	348.374	69	1	1
3	395	329.068	691.922	55	2	1
3	396	322.538	689.366	57	2	1
3	397	341.844	709.241	59	3	1
3	398	348.659	706.969	56	3	1
3	399	355.757	714.068	58	3	1
3	400	223.353	633.528	26	1	1
3	401	230.546	611.571	15	1	1
3	402	210.861	600.971	15	1	1
3	403	206.318	593.022	15	1	1
3	404	199.882	616.492	11	1	1
3	405	195.34	611.193	11	1	1
3	406	155.022	739.053	8	1	1
3	407	101.929	738.485	15	1	1
3	408	32.178	708.105	36	1	1
3	409	59.435	729.683	61	1	1
3	410	55.649	739.147	61	1	1
3	411	69.277	741.419	63	1	1
3	412	70.035	716.812	66	1	1
3	413	79.499	738.39	69	1	1
3	414	60.949	735.362	69	1	1
44	415	832.465	616.303	52	1	2898
44	416	837.008	610.246	52	1	2898
44	417	845.715	608.732	52	1	2898
44	418	838.143	601.539	52	1	2898
44	419	841.551	595.104	52	1	2898
44	420	827.922	601.161	52	1	2898
4	421	788.551	664.381	121	1	389
15	422	795.176	417.368	130	8	816
13	423	719.463	626.619	21	1	715
13	424	720.599	606.744	21	1	715
13	425	717.476	640.247	42	1	710
13	426	720.883	632.014	42	1	710
13	427	676.591	651.32	52	1	710
33	428	1126.326	360.015	77	5	2902
33	429	1122.067	356.892	77	5	2902
8	430	758.645	660.69	163	1	271
8	431	752.966	661.826	163	1	271
7	432	770.948	746.719	163	1	310
7	433	775.491	794.039	166	1	311
7	434	782.684	781.547	158	1	311
7	468	726.561	808.898	171	1	304
4	435	884.896	690.502	144	1	397
6	436	847.797	760.536	109	1	348
6	437	847.04	766.215	109	1	348
3	438	321.023	445.949	91	1	1
3	439	318.373	439.135	91	1	1
3	440	386.515	416.043	86	5	1
3	441	379.322	431.564	86	5	1
3	442	325.188	369.858	110	1	1
3	443	429.293	361.435	138	1	1
3	444	419.64	370.804	138	1	1
9	445	739.527	876.377	104	1	501
9	446	769.812	862.749	110	1	501
9	447	745.963	862.749	110	1	501
9	448	761.863	847.228	115	1	501
4	449	836.061	860.477	125	1	432
4	450	839.09	855.178	127	1	432
11	451	699.21	956.633	135	1	603
11	452	639.397	937.705	140	1	603
11	453	668.546	949.062	140	1	603
11	454	689.746	939.976	144	1	603
11	455	659.082	933.162	151	1	603
43	456	631.447	922.183	150	1	2969
42	457	634.475	961.933	164	1	3004
10	458	785.901	984.079	122	1	563
10	459	756.941	973.858	122	1	562
10	460	770.002	964.204	139	1	562
10	461	814.578	990.609	118	1	562
10	462	786.185	982.943	113	1	562
10	463	757.225	970.45	113	1	562
10	464	816.281	990.041	110	1	562
4	465	856.315	791.768	141	1	467
4	469	779.655	840.13	151	1	431
29	470	1213.112	975.183	26	1	1947
29	471	1214.627	988.811	26	1	1947
