   1.0000000e+01   2.4000000e+01   9.0596200e+02   1.2829970e+03   1.3100000e+02   4.0000000e+00   8.8000000e+01
   1.0000000e+01   2.5000000e+01   8.9261900e+02   1.2849850e+03   1.3500000e+02   4.0000000e+00   8.9000000e+01
   1.1000000e+01   1.0000000e+00   1.1454890e+03   1.2802530e+03   1.5000000e+02   6.0000000e+00   1.3350000e+03
   1.1000000e+01   2.0000000e+00   1.1367830e+03   1.2749530e+03   1.6300000e+02   6.0000000e+00   1.3360000e+03
   1.1000000e+01   3.0000000e+00   1.1227760e+03   1.2620830e+03   1.6300000e+02   6.0000000e+00   1.3370000e+03
   1.1000000e+01   7.7800000e+02   9.8801300e+02   1.1276980e+03   2.2700000e+02   4.0000000e+00   3.0980000e+03
   1.1000000e+01   7.7900000e+02   9.8384900e+02   1.1356470e+03   2.2700000e+02   4.0000000e+00   3.0980000e+03
   1.1000000e+01   7.8000000e+02   9.7287100e+02   1.1322400e+03   2.1600000e+02   4.0000000e+00   3.0530000e+03
   1.1000000e+01   7.8100000e+02   1.0129970e+03   1.2013250e+03   1.9500000e+02   4.0000000e+00   3.1030000e+03
   1.1000000e+01   7.8200000e+02   1.0171610e+03   1.1733130e+03   1.9500000e+02   4.0000000e+00   3.0260000e+03
   1.1000000e+01   7.8300000e+02   1.0251110e+03   1.1328080e+03   1.7400000e+02   3.0000000e+00   3.1090000e+03
   1.1000000e+01   7.8400000e+02   1.0376030e+03   1.1577920e+03   1.6800000e+02   3.0000000e+00   3.1170000e+03
   1.1000000e+01   7.8500000e+02   1.0224610e+03   1.1593060e+03   1.6700000e+02   3.0000000e+00   3.1170000e+03
   1.1000000e+01   7.8600000e+02   1.0319250e+03   1.1668770e+03   1.6700000e+02   3.0000000e+00   3.1170000e+03
   1.1000000e+01   7.8700000e+02   1.0338170e+03   1.1453000e+03   1.6200000e+02   3.0000000e+00   3.1180000e+03
   2.0000000e+00   4.3000000e+01   5.9621500e+02   1.2787390e+03   2.6400000e+02   1.0000000e+00   6.4530000e+03
   2.0000000e+00   4.4000000e+01   6.2290200e+02   1.2219560e+03   2.4000000e+02   1.0000000e+00   6.4980000e+03
   2.0000000e+00   4.5000000e+01   6.4731900e+02   1.1969720e+03   2.4000000e+02   1.0000000e+00   6.4980000e+03
   2.0000000e+00   4.6000000e+01   5.6101000e+02   1.3094010e+03   2.1900000e+02   1.0000000e+00   6.4550000e+03
   2.0000000e+00   4.7000000e+01   5.5760300e+02   1.2747640e+03   2.1900000e+02   1.0000000e+00   6.4430000e+03
   2.0000000e+00   4.8000000e+01   5.7350200e+02   1.3429030e+03   2.0400000e+02   1.0000000e+00   6.4550000e+03
   2.0000000e+00   4.9000000e+01   5.9621500e+02   1.3207580e+03   2.0400000e+02   1.0000000e+00   6.4550000e+03
   2.0000000e+00   5.0000000e+01   6.5962200e+02   1.2904740e+03   1.8800000e+02   1.0000000e+00   8.2600000e+02
   2.0000000e+00   5.1000000e+01   6.7627800e+02   1.2813890e+03   1.8800000e+02   1.0000000e+00   8.2600000e+02
   2.0000000e+00   5.2000000e+01   6.6908500e+02   1.1825870e+03   1.8800000e+02   1.0000000e+00   8.3000000e+02
   2.0000000e+00   5.3000000e+01   6.7779200e+02   1.1867510e+03   1.8800000e+02   1.0000000e+00   8.3000000e+02
   2.0000000e+00   5.4000000e+01   6.9179800e+02   1.2389910e+03   1.7900000e+02   1.0000000e+00   8.3000000e+02
   2.0000000e+00   5.5000000e+01   6.8044200e+02   1.2306630e+03   1.6400000e+02   1.0000000e+00   8.3000000e+02
   6.0000000e+00   4.9000000e+02   7.9646700e+02   8.2069400e+02   1.5400000e+02   3.0000000e+00   1.7020000e+03
   6.0000000e+00   4.9100000e+02   8.1350200e+02   8.0725600e+02   1.6300000e+02   3.0000000e+00   1.7020000e+03
   6.0000000e+00   4.9200000e+02   8.0820200e+02   8.0082100e+02   1.6700000e+02   3.0000000e+00   1.7020000e+03
