   1.0000000e+00   2.8631238e+03   2.8153866e+03   2.2900000e+02
   2.0000000e+00   2.8488472e+03   2.7930795e+03   2.2900000e+02
   3.0000000e+00   2.8265401e+03   2.7573881e+03   2.2900000e+02
   4.0000000e+00   2.8006639e+03   2.7261582e+03   2.2900000e+02
   5.0000000e+00   2.7828182e+03   2.6967128e+03   2.2900000e+02
   6.0000000e+00   2.7542651e+03   2.6770826e+03   2.2900000e+02
   7.0000000e+00   2.7274966e+03   2.6574523e+03   2.2900000e+02
   8.0000000e+00   2.6998358e+03   2.6396066e+03   2.2900000e+02
   9.0000000e+00   2.6596830e+03   2.6190841e+03   2.2900000e+02
   1.0000000e+01   2.6204225e+03   2.6003461e+03   2.2900000e+02
   1.1000000e+01   2.5874080e+03   2.5851773e+03   2.2900000e+02
   1.2000000e+01   2.5659932e+03   2.5735776e+03   2.2600000e+02
   1.3000000e+01   2.5427938e+03   2.5610856e+03   2.2000000e+02
   1.4000000e+01   2.5195944e+03   2.5512705e+03   2.1400000e+02
   1.5000000e+01   2.4910414e+03   2.5343171e+03   2.0800000e+02
   1.6000000e+01   2.4705188e+03   2.5209329e+03   2.0200000e+02
   1.7000000e+01   2.4366120e+03   2.5004103e+03   1.9300000e+02
   1.8000000e+01   2.4125204e+03   2.4926029e+03   1.8400000e+02
   1.9000000e+01   2.3857519e+03   2.4769879e+03   1.7800000e+02
   2.0000000e+01   2.3719215e+03   2.4689573e+03   1.7200000e+02
   2.1000000e+01   2.3455991e+03   2.4511117e+03   1.6600000e+02
   2.2000000e+01   2.3197228e+03   2.4337121e+03   1.6000000e+02
   2.3000000e+01   2.2983080e+03   2.4172049e+03   1.6000000e+02
   2.4000000e+01   2.2786778e+03   2.4056052e+03   1.5700000e+02
   2.5000000e+01   2.2644012e+03   2.3946747e+03   1.5700000e+02
   2.6000000e+01   2.2470017e+03   2.3844134e+03   1.5700000e+02
   2.7000000e+01   2.2282637e+03   2.3732599e+03   1.5400000e+02
   2.8000000e+01   2.2117565e+03   2.3647832e+03   1.5400000e+02
   2.9000000e+01   2.1970338e+03   2.3536296e+03   1.4800000e+02
   3.0000000e+01   2.1778497e+03   2.3411377e+03   1.4800000e+02
   3.1000000e+01   2.1675884e+03   2.3331071e+03   1.4200000e+02
   3.2000000e+01   2.1448352e+03   2.3174921e+03   1.3600000e+02
   3.3000000e+01   2.1198512e+03   2.3009849e+03   1.3600000e+02
   3.4000000e+01   2.1207435e+03   2.3215074e+03   1.3600000e+02
   3.5000000e+01   2.1006671e+03   2.3180498e+03   1.3900000e+02
   3.6000000e+01   2.0837137e+03   2.3144807e+03   1.4200000e+02
   3.7000000e+01   2.0640835e+03   2.3131422e+03   1.4200000e+02
   3.8000000e+01   2.0462378e+03   2.3149268e+03   1.4200000e+02
   3.9000000e+01   2.0252691e+03   2.3109115e+03   1.4200000e+02
   4.0000000e+01   2.0034082e+03   2.3028810e+03   1.4200000e+02
   4.1000000e+01   1.9793165e+03   2.2912813e+03   1.4200000e+02
   4.2000000e+01   1.9632554e+03   2.2859276e+03   1.4200000e+02
   4.3000000e+01   1.9445174e+03   2.2790124e+03   1.4200000e+02
   4.4000000e+01   1.9320255e+03   2.2749971e+03   1.4200000e+02
   4.5000000e+01   1.9181951e+03   2.2683050e+03   1.4200000e+02
   4.6000000e+01   1.9092722e+03   2.2665204e+03   1.4200000e+02
   4.7000000e+01   1.8967802e+03   2.2598283e+03   1.4800000e+02
   4.8000000e+01   1.8842883e+03   2.2531361e+03   1.4800000e+02
   4.9000000e+01   1.8717963e+03   2.2517977e+03   1.5400000e+02
   5.0000000e+01   1.8530583e+03   2.2531361e+03   1.5400000e+02
   5.1000000e+01   1.8396741e+03   2.2517977e+03   1.5400000e+02
   5.2000000e+01   1.8236130e+03   2.2509054e+03   1.5100000e+02
   5.3000000e+01   1.8071057e+03   2.2513516e+03   1.4800000e+02
