   2.0000000e+00   4.0700000e+02   9.1078900e+02   9.7126200e+02   8.4000000e+01   8.0000000e+00   1.2640000e+03
   2.0000000e+00   4.0800000e+02   8.9630900e+02   9.6927500e+02   8.4000000e+01   8.0000000e+00   1.2700000e+03
   2.0000000e+00   4.0900000e+02   8.9119900e+02   9.5990600e+02   7.2000000e+01   8.0000000e+00   1.2730000e+03
   2.0000000e+00   4.1000000e+02   9.1703500e+02   9.7325000e+02   7.5000000e+01   8.0000000e+00   1.2650000e+03
   2.0000000e+00   4.1100000e+02   8.5571000e+02   1.0240700e+03   6.1000000e+01   8.0000000e+00   1.2740000e+03
   2.0000000e+00   4.1200000e+02   1.0109150e+03   8.9791800e+02   3.7000000e+01   8.0000000e+00   1.2540000e+03
   2.0000000e+00   4.1300000e+02   9.6435400e+02   8.9905400e+02   3.7000000e+01   8.0000000e+00   1.2540000e+03
   2.0000000e+00   4.1400000e+02   9.9880200e+02   8.8542600e+02   3.7000000e+01   8.0000000e+00   1.2540000e+03
   2.0000000e+00   4.1500000e+02   9.9766600e+02   9.3160900e+02   3.7000000e+01   8.0000000e+00   1.2540000e+03
   1.0000000e+00   2.2000000e+01   4.5634100e+02   1.2497800e+03   2.4600000e+02   8.0000000e+00   6.6070000e+03
   1.0000000e+00   2.3000000e+01   4.4498400e+02   1.2035970e+03   2.4000000e+02   8.0000000e+00   6.6130000e+03
   1.0000000e+00   2.4000000e+01   4.2340700e+02   1.2210100e+03   2.3800000e+02   8.0000000e+00   6.6130000e+03
   1.0000000e+00   2.5000000e+01   4.7337600e+02   1.1657420e+03   1.8400000e+02   8.0000000e+00   9.5000000e+02
   1.0000000e+00   2.6000000e+01   5.0252400e+02   1.2976660e+03   1.7800000e+02   8.0000000e+00   9.5000000e+02
   1.0000000e+00   2.7000000e+01   3.9350200e+02   1.2412620e+03   1.5700000e+02   8.0000000e+00   9.4900000e+02
   1.0000000e+00   2.8000000e+01   3.9596200e+02   1.2422090e+03   1.6200000e+02   8.0000000e+00   9.4900000e+02
   1.0000000e+00   2.9000000e+01   4.0959000e+02   1.2528080e+03   1.4700000e+02   8.0000000e+00   9.4900000e+02
   8.0000000e+00   5.7000000e+01   5.2353300e+02   9.4940100e+02   2.9500000e+02   2.0000000e+00   3.6100000e+03
   8.0000000e+00   5.8000000e+01   5.3716100e+02   9.6870700e+02   2.9500000e+02   2.0000000e+00   3.6110000e+03
   8.0000000e+00   5.9000000e+01   5.5078900e+02   9.7722400e+02   2.9500000e+02   2.0000000e+00   3.6110000e+03
   8.0000000e+00   6.0000000e+01   5.4738200e+02   9.6416400e+02   2.9500000e+02   2.0000000e+00   3.6110000e+03
   8.0000000e+00   6.1000000e+01   5.3432200e+02   1.0260570e+03   2.9000000e+02   1.0000000e+00   3.5840000e+03
   8.0000000e+00   6.2000000e+01   5.2429000e+02   9.6208200e+02   2.8900000e+02   3.0000000e+00   3.6110000e+03
   8.0000000e+00   6.3000000e+01   5.2353300e+02   9.7646700e+02   2.8900000e+02   3.0000000e+00   3.6110000e+03
   8.0000000e+00   6.4000000e+01   5.0195600e+02   9.7343900e+02   2.8900000e+02   3.0000000e+00   3.6050000e+03
   8.0000000e+00   6.5000000e+01   5.1142000e+02   9.6738200e+02   2.8900000e+02   3.0000000e+00   3.6060000e+03
