1	1	578.636	1325.355	123	4
1	2	586.207	1320.813	123	4
1	3	584.314	1314.377	123	4
1	4	586.585	1304.913	123	4
1	5	593.778	1315.513	123	4
1	6	582.8	1326.113	125	4
1	7	580.15	1314.756	125	4
1	8	584.314	1307.184	125	4
1	9	594.535	1315.513	125	4
1	10	586.207	1333.684	120	4
1	11	589.235	1326.491	120	4
1	12	586.964	1315.513	120	4
1	13	580.528	1322.705	120	4
1	14	577.878	1330.277	120	4
1	15	575.228	1319.298	120	4
1	16	572.957	1330.277	116	4
1	17	557.057	1326.491	116	4
1	18	566.522	1320.434	116	4
1	19	577.5	1317.784	116	4
1	20	580.528	1309.077	116	4
1	21	581.664	1329.898	116	4
1	22	579.771	1309.456	114	4
1	23	580.15	1301.127	114	4
1	24	580.907	1294.313	114	4
1	25	587.721	1313.998	112	4
1	26	586.964	1304.534	112	4
1	27	588.1	1295.827	112	4
1	28	582.421	1298.477	110	4
1	29	580.907	1323.841	113	4
1	30	542.293	1330.277	101	4
1	31	540.022	1334.441	101	4
1	32	501.408	1338.227	101	4
1	33	500.273	1326.87	101	4
1	34	487.78	1324.22	101	4
1	35	515.415	1350.341	100	4
1	36	540.401	1318.541	99	4
1	37	523.365	1324.598	98	4
1	38	520.337	1332.927	98	4
1	39	535.101	1335.198	98	4
1	40	531.315	1348.069	98	4
1	41	533.208	1355.641	98	4
1	42	516.172	1348.826	98	4
1	43	498.001	1336.334	98	4
1	44	496.487	1324.22	98	4
1	45	529.044	1337.848	94	4
1	46	525.637	1355.262	94	4
1	47	527.908	1363.969	94	4
1	48	524.501	1371.919	94	4
1	49	531.694	1354.505	91	4
1	50	511.251	1357.912	91	4
1	51	515.415	1345.041	91	4
1	52	510.873	1331.413	88	3
1	53	522.987	1327.627	88	3
1	54	545.7	1311.727	85	3
1	55	514.28	1354.505	83	3
1	56	510.873	1346.555	83	3
1	57	492.701	1381.383	89	3
1	58	499.894	1384.79	89	3
1	59	506.33	1385.547	89	3
1	60	511.251	1382.14	89	3
1	61	525.258	1392.361	89	3
1	62	523.365	1384.79	91	4
1	63	528.665	1375.705	91	4
1	64	505.951	1392.74	87	4
1	65	524.501	1392.74	87	4
1	66	535.858	1398.04	85	4
1	67	525.258	1394.633	85	4
1	68	543.051	1392.74	81	4
1	69	513.901	1368.133	94	4
1	70	511.251	1345.798	94	4
1	71	512.008	1326.113	109	1
1	72	505.194	1330.277	109	1
1	73	514.658	1315.891	109	1
1	74	513.144	1308.699	109	1
1	75	512.387	1306.049	104	1
1	76	512.387	1314.377	103	1
1	77	468.852	1369.269	93	1
1	78	479.452	1371.919	95	1
1	79	487.023	1379.49	95	1
1	80	473.395	1381.762	98	1
1	81	469.609	1377.219	98	1
1	82	478.316	1373.433	98	1
1	83	473.016	1365.862	98	1
1	84	522.608	1399.176	106	1
1	85	488.537	1366.24	106	1
1	86	493.08	1352.991	106	1
1	87	532.451	1400.311	103	1
1	88	487.023	1395.768	103	1
1	89	485.13	1372.298	103	1
1	90	494.594	1363.969	103	1
1	91	480.209	1384.033	100	1
1	92	483.616	1371.919	100	1
1	93	471.88	1380.626	100	1
1	94	491.566	1370.783	100	1
1	95	522.229	1406.368	97	3
1	96	521.472	1400.311	97	3
1	97	520.337	1393.118	97	3
1	98	524.879	1388.954	97	3
1	99	524.122	1384.412	92	3
1	100	525.258	1396.526	92	3
1	101	572.579	1305.67	99	4
1	102	576.364	1313.62	99	4
1	103	585.828	1310.97	99	4
1	104	596.807	1307.941	99	4
1	105	605.135	1324.598	99	4
1	106	637.313	1313.62	99	4
1	107	599.078	1302.263	96	4
1	108	596.807	1308.32	96	4
1	109	613.842	1316.648	97	4
1	110	605.514	1324.22	97	4
1	111	591.885	1321.948	96	4
1	112	592.642	1332.17	96	4
1	113	599.835	1334.82	96	4
1	114	596.049	1304.913	93	4
1	115	608.542	1315.134	93	4
1	116	602.485	1325.355	93	4
1	117	605.892	1332.17	93	4
1	118	606.649	1344.284	93	4
1	119	604.757	1351.855	93	4
1	120	606.649	1361.698	93	4
1	121	605.514	1370.026	93	4
1	122	598.699	1378.354	93	4
1	123	591.128	1384.033	93	4
1	124	592.642	1371.54	93	4
1	125	594.914	1365.862	93	4
1	126	598.321	1357.533	93	4
1	127	592.642	1346.934	93	4
1	128	596.049	1399.933	93	4
1	129	585.071	1395.011	93	4
1	130	587.721	1358.669	93	4
1	131	605.514	1347.691	96	4
1	132	602.107	1360.941	96	4
1	133	605.135	1323.841	96	4
1	134	611.949	1315.513	96	4
1	135	596.428	1363.59	90	4
1	136	598.321	1355.641	90	4
1	137	614.221	1349.205	90	4
1	138	612.328	1357.155	90	4
1	139	610.435	1364.726	90	4
1	140	598.699	1378.733	90	4
1	141	612.328	1378.733	90	4
1	142	618.006	1374.569	90	4
1	143	625.578	1379.112	90	4
1	144	629.363	1385.547	90	4
1	145	632.013	1390.847	90	4
1	146	635.42	1380.247	90	4
1	147	610.435	1372.298	87	4
1	148	614.599	1381.383	87	4
1	149	611.192	1358.669	87	4
1	150	618.385	1364.726	87	4
1	151	623.685	1368.89	87	4
1	152	618.763	1360.941	84	4
1	153	619.521	1369.269	84	4
1	154	597.185	1307.941	91	4
1	155	603.999	1318.92	91	4
1	156	603.242	1321.57	88	4
1	157	607.785	1314.756	88	4
1	158	598.699	1320.056	85	4
1	159	589.992	1320.434	93	4
1	160	618.385	1359.048	82	4
1	161	635.042	1337.469	76	3
1	162	630.877	1350.341	76	3
1	163	622.928	1341.634	76	3
1	164	644.884	1318.163	72	1
1	165	665.705	1355.262	86	1
1	166	641.477	1349.584	88	1
1	167	626.713	1368.133	94	1
1	168	639.206	1357.155	94	1
1	169	625.956	1359.048	94	1
1	170	624.82	1364.348	97	1
1	171	635.799	1360.183	97	1
1	172	625.578	1370.026	97	1
1	173	653.213	1354.126	89	3
1	174	634.285	1408.261	90	3
1	175	649.806	1405.611	86	1
1	176	639.963	1401.447	86	1
1	177	626.713	1408.64	88	1
1	178	638.449	1406.368	88	1
1	179	625.578	1422.268	92	1
1	180	597.942	1411.29	95	1
1	181	588.478	1407.504	94	3
1	182	535.101	1308.32	89	1
1	183	635.42	1374.19	88	3
1	184	646.02	1366.998	88	3
1	185	642.992	1381.762	88	3
2	186	526.962	1146.484	95	4
2	187	511.062	1169.197	92	4
2	188	495.162	1147.051	92	4
2	189	503.68	1141.373	92	4
2	190	545.133	1109.573	92	4
2	191	551	1095.756	92	4
2	192	551	1099.163	89	4
2	193	552.136	1091.97	89	4
2	194	537.751	1084.02	89	4
2	195	532.829	1087.049	89	4
2	196	532.451	1076.828	89	4
2	197	551.758	1071.906	89	4
2	198	530.936	1083.642	86	4
2	199	535.858	1066.606	86	4
2	200	543.808	1083.642	86	4
2	201	550.622	1074.556	86	4
2	202	540.401	1060.549	86	4
2	203	533.208	1052.221	86	4
2	204	527.151	1057.142	83	4
2	205	533.208	1080.613	83	4
2	206	544.565	1062.064	83	4
2	207	542.672	1056.007	80	4
2	208	549.108	1050.707	80	4
2	209	553.272	1045.028	80	4
2	210	543.808	1042	80	4
2	211	558.572	1042.378	80	4
2	212	558.572	1035.943	80	4
2	213	568.036	1042.378	80	4
2	214	567.657	1033.671	80	4
2	215	571.064	1028.371	80	4
2	216	564.25	1024.964	80	4
2	217	535.858	1081.37	81	4
2	218	533.586	1090.077	81	4
2	219	543.808	1085.156	81	4
2	220	543.808	1074.178	81	4
2	221	540.022	1093.484	81	4
2	222	547.972	1095.377	81	4
2	223	534.344	1090.835	78	4
