   1.0000000e+00   1.0000000e+00   8.3540600e+02   3.2503800e+02   6.4000000e+01   3.0000000e+00   2.7000000e+01
   1.0000000e+00   2.0000000e+00   8.4449300e+02   3.3261100e+02   6.4000000e+01   3.0000000e+00   2.7000000e+01
   2.0000000e+00   3.0000000e+00   8.4714300e+02   3.0951500e+02   5.3000000e+01   1.0000000e+00   2.7000000e+01
   3.0000000e+00   4.0000000e+00   3.9546000e+02   2.2148800e+02   1.0900000e+02   1.0000000e+00   7.9000000e+01
   3.0000000e+00   5.0000000e+00   3.9470200e+02   2.0975100e+02   1.0400000e+02   1.0000000e+00   7.9000000e+01
   3.0000000e+00   6.0000000e+00   3.7880100e+02   2.2148800e+02   1.2600000e+02   1.0000000e+00   7.9000000e+01
   3.0000000e+00   7.0000000e+00   3.9621700e+02   2.2413800e+02   1.2600000e+02   1.0000000e+00   7.9000000e+01
   4.0000000e+00   8.0000000e+00   4.2915600e+02   2.2906000e+02   1.1200000e+02   2.0000000e+00   7.9000000e+01
   4.0000000e+00   9.0000000e+00   4.3597100e+02   2.4723400e+02   9.6000000e+01   3.0000000e+00   7.9000000e+01
   6.0000000e+00   1.2000000e+01   6.7071000e+02   3.1178700e+02   4.8000000e+01   1.0000000e+00   4.8000000e+01
   6.0000000e+00   1.3000000e+01   6.8263600e+02   3.1065100e+02   4.8000000e+01   1.0000000e+00   4.8000000e+01
   6.0000000e+00   1.4000000e+01   6.5878400e+02   3.0837900e+02   6.3000000e+01   1.0000000e+00   4.8000000e+01
   6.0000000e+00   1.5000000e+01   6.5992000e+02   2.8850200e+02   6.3000000e+01   1.0000000e+00   4.8000000e+01
   7.0000000e+00   1.6000000e+01   6.8831600e+02   1.7775800e+02   8.5000000e+01  -1.0000000e+00   3.7000000e+01
   8.0000000e+00   1.7000000e+01   7.0364900e+02   2.9361400e+02   1.2100000e+02   1.0000000e+00   4.4000000e+01
   8.0000000e+00   1.8000000e+01   3.9167400e+02   3.5608500e+02   1.0500000e+02   1.0000000e+00   8.2000000e+01
   8.0000000e+00   1.9000000e+01   6.7071000e+02   2.6010600e+02   1.1600000e+02   1.0000000e+00   4.4000000e+01
   8.0000000e+00   2.0000000e+01   6.7676800e+02   2.4799100e+02   1.1600000e+02   1.0000000e+00   4.4000000e+01
   9.0000000e+00   2.1000000e+01   6.4231400e+02   3.3336800e+02   1.1600000e+02   1.0000000e+00   5.5000000e+01
   9.0000000e+00   2.2000000e+01   6.9143900e+02   3.8277700e+02   1.1000000e+02   1.0000000e+00   5.5000000e+01
   1.0000000e+01   2.3000000e+01   7.8315800e+02   5.3592500e+02   1.2400000e+02   1.0000000e+00   7.1000000e+01
   1.0000000e+01   2.4000000e+01   7.8845800e+02   5.2911000e+02   1.2400000e+02   1.0000000e+00   7.1000000e+01
   1.0000000e+01   2.5000000e+01   7.5097600e+02   5.3554700e+02   1.1200000e+02   1.0000000e+00   6.4000000e+01
