1	9	1016.368	386.513	95	4
1	10	1020.153	378.185	95	4
1	11	1037.187	387.27	93	4
1	12	1012.961	390.299	92	4
1	13	1025.453	372.506	92	4
1	14	1033.402	382.728	90	4
1	15	1041.73	377.806	90	4
1	16	1026.588	360.298	90	4
1	17	1024.317	354.335	90	4
1	18	1018.639	350.077	90	4
1	19	1012.109	345.25	90	4
1	20	1030.563	353.484	89	4
1	21	1028.292	346.102	89	4
1	22	1028.292	333.041	89	4
1	23	1019.491	333.893	87	4
1	24	1028.292	337.3	87	4
1	25	1006.148	329.35	92	4
1	26	1003.309	322.82	92	4
1	27	1016.368	313.167	92	4
1	28	1006.148	302.378	92	4
1	29	999.05	305.501	92	4
1	30	997.063	317.993	92	4
1	31	999.05	307.204	89	4
1	32	999.334	309.476	95	4
1	33	995.643	302.945	95	4
1	34	994.791	295.28	95	4
1	35	997.63	288.181	96	4
1	36	999.05	296.983	97	4
1	37	984.855	358.878	89	3
1	38	980.88	350.361	89	3
1	39	970.944	357.459	85	3
1	40	976.338	345.25	85	3
1	41	980.029	337.584	85	4
1	42	966.401	362.853	82	3
1	43	987.978	360.866	82	3
1	44	982.016	370.803	82	3
1	45	978.609	371.655	78	1
1	46	983.435	365.976	78	1
1	47	974.067	346.953	83	3
1	48	968.673	324.524	83	3
1	49	964.982	321.4	83	3
1	50	965.266	335.313	83	3
1	51	955.613	325.943	81	3
1	52	962.711	318.845	81	3
1	53	964.698	319.129	78	3
1	54	969.524	317.142	78	3
1	55	963.846	318.561	76	3
2	62	1100.119	419.07	93	4
2	63	1092.17	401.751	93	4
2	64	1098.416	402.602	93	4
2	65	1110.623	390.678	92	4
2	66	1117.437	389.826	92	4
2	67	1126.238	396.356	92	4
2	68	1129.077	387.27	92	4
2	69	1108.636	392.949	88	4
2	70	1111.759	386.419	88	4
2	71	1123.967	385.283	88	4
2	72	1133.619	383.012	88	4
2	73	1122.263	386.135	85	4
2	74	1139.014	380.456	85	4
2	75	1139.581	381.024	83	4
2	76	1149.518	375.062	83	4
2	77	1154.628	376.481	81	4
2	78	1147.814	386.135	81	4
2	79	1165.984	377.617	79	4
2	80	1174.217	376.481	79	4
2	81	1179.611	376.197	79	4
2	82	1186.141	376.197	76	4
2	83	1195.794	376.481	73	4
2	84	1194.942	366.828	73	4
2	85	1136.175	404.022	87	4
2	86	1141.285	401.467	87	4
2	87	1152.925	395.788	87	4
2	88	1161.726	391.529	87	4
2	89	1140.149	403.738	90	4
2	90	1096.144	421.909	90	4
2	91	1105.797	415.095	86	4
2	92	1172.23	402.318	88	4
2	93	1178.76	408.565	88	4
2	94	1185.857	410.836	88	4
2	95	1196.078	414.527	88	4
2	96	1202.608	404.874	88	4
2	97	1179.611	396.072	89	4
2	98	1155.48	376.765	78	4
2	99	1260.523	341.559	66	4
2	100	1269.04	334.177	65	4
2	101	1258.82	323.104	65	4
2	102	1267.621	335.313	60	4
2	103	1281.816	323.104	70	4
2	104	1286.075	316.006	70	4
2	105	1290.617	311.463	70	4
2	106	1273.299	307.204	73	4
2	107	1280.964	302.094	73	4
2	108	1289.765	301.526	73	4
2	109	1293.74	316.574	74	4
2	110	1295.727	317.709	77	4
2	111	1304.528	305.501	77	4
2	112	1295.443	295.847	77	4
2	113	1290.049	318.561	80	4
2	114	1304.528	316.006	80	4
2	115	1306.232	304.933	80	4
2	116	1254.278	330.675	55	4
2	117	1260.334	326.132	55	4
2	118	1283.425	328.025	55	4
2	119	1271.312	344.682	55	4
2	120	1277.747	348.468	55	4
2	121	1286.075	347.711	55	4
2	122	1294.781	349.603	55	4
2	123	1292.51	354.903	55	4
2	124	1290.238	362.096	55	4
2	125	1306.137	346.196	50	4
2	126	1293.267	343.546	50	4
2	127	1262.227	332.947	50	4
2	128	1272.069	315.533	50	4
2	129	1233.08	336.732	50	4
2	130	1286.075	362.853	47	4
2	131	1297.431	348.846	47	4
2	132	1303.109	361.717	47	4
2	133	1270.176	362.475	44	4
2	134	1287.21	362.096	44	4
2	135	1281.911	372.317	44	4
2	136	1278.125	373.074	39	3
2	137	1261.091	360.96	39	3
2	138	1261.47	354.903	39	3
2	139	1209.989	332.568	41	3
2	140	1219.074	335.218	43	3
2	141	1208.096	346.196	47	4
2	142	1217.938	351.875	54	4
2	143	1181.22	416.609	85	4
3	144	943.689	457.115	91	4
3	145	956.559	447.841	91	4
3	146	974.729	437.998	91	4
3	147	981.543	433.077	91	4
3	148	938.39	469.797	91	4
3	149	948.232	467.147	87	4
3	150	986.085	452.005	87	4
3	151	991.006	451.626	87	4
3	152	1003.119	445.569	87	4
3	153	978.893	432.32	87	4
3	154	1017.125	422.855	82	4
3	155	1030.374	419.07	82	4
3	156	1023.56	434.591	82	4
3	157	1042.108	406.956	82	4
3	158	1027.346	409.606	79	4
3	159	1046.651	409.984	79	4
3	160	1050.058	406.956	79	4
3	161	1021.289	414.906	82	4
3	162	940.661	492.511	90	4
3	163	947.096	481.911	90	4
3	164	1050.058	378.185	77	4
3	165	1062.171	386.513	77	4
3	166	1085.64	380.835	68	4
3	167	1084.126	372.128	68	4
3	168	1087.911	364.178	68	4
3	169	1076.555	375.724	69	4
3	170	1077.691	378.374	64	4
3	171	1079.205	367.774	63	3
3	172	1083.747	364.367	63	3
3	173	1064.442	379.888	61	1
4	174	1089.047	706.778	134	1
4	175	1109.109	697.314	134	1
4	176	1114.03	674.222	134	1
4	177	1106.459	692.014	134	1
4	178	1082.612	701.1	130	1
4	179	1078.069	695.043	130	1
4	180	1111.38	679.521	130	1
4	181	1107.595	665.515	130	1
4	182	1112.516	702.992	130	1
4	183	1137.121	711.321	130	1
4	184	1076.934	710.185	128	1
4	185	1071.634	702.235	128	1
4	186	1078.448	696.935	128	1
4	187	1094.725	692.393	129	1
4	188	1115.923	701.478	128	1
4	189	1123.494	692.393	126	1
4	190	1129.55	689.364	126	1
4	191	1096.996	681.036	126	1
4	192	1072.391	706.021	126	1
4	193	1074.284	693.528	126	1
4	194	1089.047	702.992	126	1
4	195	1079.962	711.699	126	1
4	196	1068.227	696.935	126	1
4	197	1085.64	689.364	124	1
4	198	1124.251	676.493	124	1
4	199	1115.166	690.121	124	1
4	200	1120.465	696.935	124	1
4	201	1125.765	687.85	124	1
4	202	1123.872	695.8	124	1
4	203	1110.623	701.857	124	1
4	204	1114.03	689.743	122	1
4	205	1123.494	686.714	122	1
4	206	1126.143	701.1	119	1
4	207	1124.629	691.636	119	1
4	208	1135.228	695.043	119	1
4	209	1135.228	700.343	119	1
4	210	1128.415	684.443	119	1
4	211	1122.737	712.835	119	1
4	212	1115.923	712.457	119	1
4	213	1115.544	714.349	118	1
4	214	1123.872	710.942	118	1
4	215	1103.053	712.078	121	1
4	216	1130.307	724.571	125	1
4	217	1140.149	715.106	125	1
4	218	1148.098	715.485	122	1
4	219	1139.014	715.485	119	1
4	220	1137.878	750.691	119	1
4	221	1124.251	755.613	119	1
4	222	1131.443	753.341	116	1
4	223	1124.629	709.807	116	1
4	224	1111.002	724.571	116	3
4	225	1137.878	721.163	116	3
4	226	1131.821	735.927	117	3
4	227	1119.708	754.856	101	3
4	228	1133.335	756.37	101	3
4	229	1134.471	773.405	101	3
4	230	1121.979	774.541	105	3
4	231	1123.115	763.184	105	4
4	232	1120.465	752.206	105	4
4	233	1114.409	755.234	105	4
4	234	1129.929	755.234	105	4
4	235	1116.68	764.32	105	4
4	236	1129.55	746.906	105	1
4	237	1140.149	760.913	121	1
4	238	1137.878	745.77	121	1
4	239	1110.245	720.785	117	1
4	240	1111.38	711.699	117	1
4	241	1123.494	710.185	117	1
4	242	1131.821	711.321	117	1
4	243	1138.635	721.542	117	1
4	244	1123.115	710.942	112	1
4	245	1131.821	709.807	112	1
4	246	1137.878	716.621	112	1
4	247	1138.635	727.599	112	1
4	248	1114.409	705.264	112	1
4	249	1115.166	732.142	109	1
4	250	1124.629	716.999	107	1
4	251	1092.454	745.392	101	1
4	252	1091.697	737.063	101	1
4	253	1096.618	731.385	101	1
4	254	1100.403	730.249	101	1
4	255	1131.064	730.628	101	1
4	256	1119.708	726.842	101	1
4	257	1098.889	755.991	101	1
4	258	1130.686	728.735	105	1
4	259	1128.415	737.063	105	1
4	260	1096.996	749.934	105	1
4	261	1102.674	748.042	105	1
4	262	1108.352	734.035	105	1
4	263	1096.618	740.849	105	1
4	264	1090.94	744.256	105	1
4	265	1118.573	713.971	116	1
4	266	1116.68	716.999	110	3
4	267	1120.087	712.457	110	3
4	268	1115.544	718.135	122	1
4	269	1102.296	710.564	122	1
4	270	1062.549	705.264	121	1
4	271	1072.013	702.235	121	1
4	272	1088.29	675.736	121	1
4	273	1092.454	670.436	121	1
4	274	1089.804	689.364	121	1
4	275	1064.821	701.478	117	1
